Source,Emotion,Gender,Path
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_check_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_yes_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_pearl_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_pad_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_such_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wag_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_road_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hit_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_soup_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_home_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ditch_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sub_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_third_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_reach_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rat_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_dime_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_choice_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_size_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sail_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_deep_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_gas_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_cheek_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_far_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_pool_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_get_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_perch_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_said_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_book_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_void_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thumb_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_mood_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wash_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_keg_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_limb_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_learn_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_fit_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_chalk_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_calm_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_take_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rot_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hire_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_king_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shout_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_when_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hash_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rose_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wheat_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tough_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_cause_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_dodge_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_beg_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_bath_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wire_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hall_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_gaze_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_kite_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_love_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_team_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_yearn_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_gin_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_witch_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_dead_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_jar_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_shirt_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_name_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_raid_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_fat_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_dab_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sheep_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_five_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_date_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_lose_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ring_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_gap_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_south_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_make_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_dog_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_should_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tape_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_chief_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_have_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_match_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_knock_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_search_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_voice_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_luck_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_burn_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rush_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_merge_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tip_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_germ_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_cool_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_long_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_hole_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_youth_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_jug_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_kick_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sell_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tell_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_young_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_live_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_laud_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_death_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_back_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_mill_happy.wav
TESS,happy,female,/Users/kashyapbrahmandam/Desktop/Kaggle Files/content/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_food_happy.wav
